WELL,X,Y,MD,GR,RT,CN,DEN,DEPOSITIONAL_ENVIRONMENT,LITH_NAME,LITH_CODE
Well-10,3.0,0.0,1794.6,88.0546,3.10126,0.29542,2.3851,Marine,Sandy marl,1300
Well-10,3.0,0.0,1794.7,88.7679,3.1409700000000003,0.29414,2.3896,Marine,Sandy marl,1300
Well-10,3.0,0.0,1794.8,89.3313,3.17669,0.29463,2.3948,Marine,Sandy marl,1300
Well-10,3.0,0.0,1794.9,89.7601,3.2094,0.29687,2.4003,Marine,Sandy marl,1300
Well-10,3.0,0.0,1795.0,90.3085,3.23531,0.30107,2.4067,Marine,Sandy marl,1300
Well-10,3.0,0.0,1795.1,90.6198,3.25619,0.30645,2.4118,Marine,Sandy marl,1300
Well-10,3.0,0.0,1795.2,90.5265,3.27003,0.31028,2.4127,Marine,Sandy marl,1300
Well-10,3.0,0.0,1795.3,89.9853,3.27586,0.31037,2.4073,Marine,Sandy marl,1300
Well-10,3.0,0.0,1795.4,89.1217,3.2755,0.30702,2.3938,Marine,Sandy marl,1300
Well-10,3.0,0.0,1795.5,88.3463,3.26924,0.30119,2.3738,Marine,Sandy marl,1300
Well-10,3.0,0.0,1795.6,87.8769,3.26276,0.29541,2.3516,Marine,Sandy marl,1300
Well-10,3.0,0.0,1795.7,88.0927,3.26078,0.29168,2.3328,Marine,Sandy marl,1300
Well-10,3.0,0.0,1795.8,88.6055,3.26871,0.29097,2.323,Marine,Sandy marl,1300
Well-10,3.0,0.0,1795.9,89.0869,3.29011,0.29248,2.325,Marine,Sandy marl,1300
Well-10,3.0,0.0,1796.0,89.1282,3.32439,0.29493,2.3382,Marine,Sandy marl,1300
Well-10,3.0,0.0,1796.1,88.5625,3.36966,0.29649000000000003,2.3584,Marine,Sandy marl,1300
Well-10,3.0,0.0,1796.2,87.557,3.41963,0.29617,2.3805,Marine,Sandy marl,1300
Well-10,3.0,0.0,1796.3,86.4417,3.4692800000000004,0.29407,2.3994,Marine,Sandy marl,1300
Well-10,3.0,0.0,1796.4,85.2637,3.50926,0.29036,2.4119,Marine,Clay marl,400
Well-10,3.0,0.0,1796.5,84.3136,3.53242,0.28519,2.4184,Marine,Clay marl,400
Well-10,3.0,0.0,1796.6,83.7432,3.53996,0.2803,2.4198,Marine,Clay marl,400
Well-10,3.0,0.0,1796.7,83.5201,3.5367900000000003,0.27605,2.4175,Marine,Clay marl,400
Well-10,3.0,0.0,1796.8,83.3961,3.53162,0.27271,2.4131,Marine,Clay marl,400
Well-10,3.0,0.0,1796.9,83.7587,3.5293,0.27043,2.4067,Marine,Clay marl,400
Well-10,3.0,0.0,1797.0,84.5695,3.53276,0.26901,2.3995,Marine,Clay marl,400
Well-10,3.0,0.0,1797.1,85.7471,3.54051,0.26887,2.3927,Marine,Clay marl,400
Well-10,3.0,0.0,1797.2,86.9404,3.54726,0.26976999999999995,2.388,Marine,Clay marl,400
Well-10,3.0,0.0,1797.3,88.1376,3.54789,0.27102,2.3862,Marine,Clay marl,400
Well-10,3.0,0.0,1797.4,88.9378,3.54074,0.27168000000000003,2.3864,Marine,Clay marl,400
Well-10,3.0,0.0,1797.5,89.8476,3.53105,0.27153,2.3874,Marine,Clay marl,400
Well-10,3.0,0.0,1797.6,90.7091,3.52069,0.27083,2.3885,Marine,Clay marl,400
Well-10,3.0,0.0,1797.7,91.2983,3.5096,0.26913000000000004,2.3888,Marine,Clay marl,400
Well-10,3.0,0.0,1797.8,91.7018,3.49252,0.26675,2.3885,Marine,Clay marl,400
Well-10,3.0,0.0,1797.9,91.7717,3.4613400000000003,0.26471,2.3872,Marine,Clay marl,400
Well-10,3.0,0.0,1798.0,91.2014,3.41081,0.26339,2.3843,Marine,Clay marl,400
Well-10,3.0,0.0,1798.1,90.1151,3.34037,0.26296,2.3795,Marine,Sandy marl,1300
Well-10,3.0,0.0,1798.2,88.6619,3.25959,0.26244,2.3728,Marine,Clay marl,400
Well-10,3.0,0.0,1798.3,87.1262,3.18407,0.26182,2.3629,Marine,Sandstone,600
Well-10,3.0,0.0,1798.4,85.7763,3.12838,0.26136,2.3492,Marine,Sandstone,600
Well-10,3.0,0.0,1798.5,84.7686,3.10225,0.26029,2.3336,Marine,Marly sandstone,1200
Well-10,3.0,0.0,1798.6,83.7059,3.107,0.25798000000000004,2.3202,Marine,Sandstone,600
Well-10,3.0,0.0,1798.7,82.4588,3.1417900000000003,0.25421,2.3116,Marine,Sandstone,600
Well-10,3.0,0.0,1798.8,81.0308,3.19877,0.2494,2.3099,Marine,Sandstone,600
Well-10,3.0,0.0,1798.9,79.3184,3.26916,0.24434,2.3153,Marine,Sandstone,600
Well-10,3.0,0.0,1799.0,77.5644,3.33955,0.23938,2.326,Marine,Sandstone,600
Well-10,3.0,0.0,1799.1,76.1561,3.3965400000000003,0.23548,2.3397,Marine,Sandstone,600
Well-10,3.0,0.0,1799.2,75.3982,3.4269800000000004,0.23371,2.3521,Marine,Sandy marl,1300
Well-10,3.0,0.0,1799.3,75.2574,3.4217699999999995,0.23455,2.3589,Marine,Sandy marl,1300
Well-10,3.0,0.0,1799.4,75.7042,3.37699,0.23728,2.3588,Marine,Sandy marl,1300
Well-10,3.0,0.0,1799.5,76.4534,3.29961,0.24125,2.3527,Marine,Sandstone,600
Well-10,3.0,0.0,1799.6,77.3035,3.20467,0.24644,2.3407,Marine,Clay marl,400
Well-10,3.0,0.0,1799.7,78.0978,3.11398,0.25177,2.3255,Marine,Sandstone,600
Well-10,3.0,0.0,1799.8,78.5475,3.05303,0.2564,2.3114,Marine,Sandstone,600
Well-10,3.0,0.0,1799.9,78.812,3.04356,0.25942,2.3024,Marine,Sandstone,600
Well-10,3.0,0.0,1800.0,79.1337,3.09615,0.26062,2.3026,Marine,Sandstone,600
Well-10,3.0,0.0,1800.1,79.5106,3.20753,0.2605,2.315,Marine,Sandstone,600
Well-10,3.0,0.0,1800.2,79.9433,3.35814,0.25927,2.3386,Marine,Clay marl,400
Well-10,3.0,0.0,1800.3,80.105,3.5189800000000004,0.25668,2.3688,Marine,Clay marl,400
Well-10,3.0,0.0,1800.4,80.141,3.65789,0.2533,2.3973,Marine,Clay marl,400
Well-10,3.0,0.0,1800.5,79.6439,3.74948,0.24999,2.4175,Marine,Clay marl,400
Well-10,3.0,0.0,1800.6,79.0237,3.77925,0.2473,2.4242,Marine,Clay marl,400
Well-10,3.0,0.0,1800.7,78.3257,3.75067,0.24518,2.4165,Marine,Clay marl,400
Well-10,3.0,0.0,1800.8,77.8018,3.68161,0.2439,2.3964,Marine,Clay marl,400
Well-10,3.0,0.0,1800.9,77.6298,3.59447,0.2436,2.3707,Marine,Clay marl,400
Well-10,3.0,0.0,1801.0,77.7066,3.51044,0.24408,2.3459,Marine,Clay marl,400
Well-10,3.0,0.0,1801.1,78.1256,3.44539,0.24469,2.3269,Marine,Sandstone,600
Well-10,3.0,0.0,1801.2,79.0748,3.41001,0.24504,2.3169,Marine,Sandstone,600
Well-10,3.0,0.0,1801.3,80.2378,3.40657,0.24538,2.3172,Marine,Sandstone,600
Well-10,3.0,0.0,1801.4,81.615,3.43216,0.247,2.3278,Marine,Sandstone,600
Well-10,3.0,0.0,1801.5,82.9613,3.47885,0.25028,2.3446,Marine,Sandy marl,1300
Well-10,3.0,0.0,1801.6,84.3805,3.5381400000000003,0.25493000000000005,2.3617,Marine,Clay marl,400
Well-10,3.0,0.0,1801.7,85.3362,3.60011,0.2608,2.3746,Marine,Clay marl,400
Well-10,3.0,0.0,1801.8,86.0646,3.65708,0.26727,2.382,Marine,Clay marl,400
Well-10,3.0,0.0,1801.9,86.4589,3.69989,0.27322,2.3831,Marine,Clay marl,400
Well-10,3.0,0.0,1802.0,86.6613,3.72092,0.27709,2.3794,Marine,Clay marl,400
Well-10,3.0,0.0,1802.1,86.5523,3.71583,0.27825,2.3739,Marine,Clay marl,400
Well-10,3.0,0.0,1802.2,86.5157,3.68056,0.27798,2.3693,Marine,Clay marl,400
Well-10,3.0,0.0,1802.3,86.3754,3.61716,0.27749,2.3659,Marine,Clay marl,400
Well-10,3.0,0.0,1802.4,86.5049,3.5317,0.27734000000000003,2.3635,Marine,Clay marl,400
Well-10,3.0,0.0,1802.5,86.8914,3.4342300000000003,0.27751,2.3622,Marine,Clay marl,400
Well-10,3.0,0.0,1802.6,87.2965,3.33757,0.27763000000000004,2.3621,Marine,Clay marl,400
Well-10,3.0,0.0,1802.7,87.6036,3.2549,0.27616,2.3626,Marine,Clay marl,400
Well-10,3.0,0.0,1802.8,87.6522,3.19827,0.27193,2.3646,Marine,Clay marl,400
Well-10,3.0,0.0,1802.9,87.23899999999998,3.17497,0.26616,2.3681,Marine,Clay marl,400
Well-10,3.0,0.0,1803.0,86.9114,3.18681,0.261,2.3735,Marine,Sandy marl,1300
Well-10,3.0,0.0,1803.1,86.8978,3.23073,0.25793,2.3797,Marine,Sandy marl,1300
Well-10,3.0,0.0,1803.2,87.2681,3.2971800000000004,0.25773,2.3864,Marine,Sandy marl,1300
Well-10,3.0,0.0,1803.3,87.6191,3.37571,0.25925,2.3926,Marine,Sandy marl,1300
Well-10,3.0,0.0,1803.4,88.0159,3.4587800000000004,0.26162,2.3982,Marine,Clay marl,400
Well-10,3.0,0.0,1803.5,88.3266,3.54435,0.26394,2.402,Marine,Clay marl,400
Well-10,3.0,0.0,1803.6,88.4328,3.63718,0.26535,2.4032,Marine,Clay marl,400
Well-10,3.0,0.0,1803.7,88.7222,3.74542,0.26524000000000003,2.4034,Marine,Clay marl,400
Well-10,3.0,0.0,1803.8,88.8603,3.876230000000001,0.26366,2.404,Marine,Clay marl,400
Well-10,3.0,0.0,1803.9,88.8519,4.03188,0.26104,2.4055,Marine,Clay marl,400
Well-10,3.0,0.0,1804.0,88.7658,4.20201,0.25814000000000004,2.4086,Marine,Clay marl,400
Well-10,3.0,0.0,1804.1,88.2641,4.36635,0.25644,2.4134,Marine,Marly sandstone,1200
Well-10,3.0,0.0,1804.2,87.4716,4.49785,0.25641,2.4201,Marine,Marly sandstone,1200
Well-10,3.0,0.0,1804.3,86.3933,4.57356,0.25745,2.4276,Marine,Marly sandstone,1200
Well-10,3.0,0.0,1804.4,84.8813,4.5804300000000016,0.25878,2.4345,Marine,Marly sandstone,1200
Well-10,3.0,0.0,1804.5,83.304,4.51853,0.25958000000000003,2.4394,Marine,Marly sandstone,1200
Well-10,3.0,0.0,1804.6,82.1031,4.40644,0.25985,2.4403,Marine,Marly sandstone,1200
Well-10,3.0,0.0,1804.7,81.7422,4.27152,0.25981,2.4363,Marine,Clay marl,400
Well-10,3.0,0.0,1804.8,82.1006,4.139469999999998,0.26021,2.4269,Marine,Clay marl,400
Well-10,3.0,0.0,1804.9,83.2124,4.02717,0.26125,2.415,Marine,Clay marl,400
Well-10,3.0,0.0,1805.0,84.1488,3.94127,0.26274000000000003,2.4042,Marine,Clay marl,400
Well-10,3.0,0.0,1805.1,84.5805,3.88195,0.26424000000000003,2.3962,Marine,Clay marl,400
Well-10,3.0,0.0,1805.2,84.5384,3.84655,0.26463000000000003,2.3924,Marine,Clay marl,400
Well-10,3.0,0.0,1805.3,83.9232,3.82861,0.26387,2.392,Marine,Clay marl,400
Well-10,3.0,0.0,1805.4,83.1012,3.82344,0.26271,2.3944,Marine,Clay marl,400
Well-10,3.0,0.0,1805.5,82.6773,3.82594,0.26206,2.3992,Marine,Clay marl,400
Well-10,3.0,0.0,1805.6,82.7348,3.83363,0.26312,2.4036,Marine,Clay marl,400
Well-10,3.0,0.0,1805.7,83.0916,3.84055,0.26582,2.4053,Marine,Clay marl,400
Well-10,3.0,0.0,1805.8,83.5185,3.84249,0.26899,2.4028,Marine,Sandstone,600
Well-10,3.0,0.0,1805.9,83.92200000000003,3.83944,0.27101,2.3973,Marine,Sandstone,600
Well-10,3.0,0.0,1806.0,84.1972,3.83177,0.27086,2.3908,Marine,Clay marl,400
Well-10,3.0,0.0,1806.1,84.8588,3.82291,0.26885,2.3859,Marine,Clay marl,400
Well-10,3.0,0.0,1806.2,85.6621,3.81683,0.26625,2.3843,Marine,Clay marl,400
Well-10,3.0,0.0,1806.3,86.8137,3.81423,0.26455,2.3862,Marine,Clay marl,400
Well-10,3.0,0.0,1806.4,88.0526,3.81293,0.26428,2.391,Marine,Clay marl,400
Well-10,3.0,0.0,1806.5,89.1864,3.80842,0.26553000000000004,2.3955,Marine,Clay marl,400
Well-10,3.0,0.0,1806.6,89.8076,3.79681,0.26769,2.3969,Marine,Clay marl,400
Well-10,3.0,0.0,1806.7,89.6705,3.7761,0.26971,2.3963,Marine,Clay marl,400
Well-10,3.0,0.0,1806.8,89.0797,3.74716,0.27131,2.3943,Marine,Clay marl,400
Well-10,3.0,0.0,1806.9,88.1355,3.71179,0.27272,2.3926,Marine,Clay marl,400
Well-10,3.0,0.0,1807.0,87.1236,3.67716,0.27422,2.392,Marine,Clay marl,400
Well-10,3.0,0.0,1807.1,86.5571,3.64998,0.27625,2.3922,Marine,Clay marl,400
Well-10,3.0,0.0,1807.2,86.5061,3.63424,0.27867,2.3932,Marine,Clay marl,400
Well-10,3.0,0.0,1807.3,86.9841,3.62914,0.28086,2.3946,Marine,Clay marl,400
Well-10,3.0,0.0,1807.4,87.7615,3.63263,0.28273000000000004,2.3954,Marine,Clay marl,400
Well-10,3.0,0.0,1807.5,88.7358,3.64002,0.28458,2.3947,Marine,Clay marl,400
Well-10,3.0,0.0,1807.6,89.554,3.6474,0.2854,2.3925,Marine,Clay marl,400
Well-10,3.0,0.0,1807.7,90.1671,3.64937,0.2846,2.3891,Marine,Clay marl,400
Well-10,3.0,0.0,1807.8,90.49,3.64416,0.28188,2.3865,Marine,Clay marl,400
Well-10,3.0,0.0,1807.9,90.4649,3.63577,0.27802,2.3854,Marine,Clay marl,400
Well-10,3.0,0.0,1808.0,90.2448,3.62946,0.27493,2.3846,Marine,Clay marl,400
Well-10,3.0,0.0,1808.1,89.848,3.63316,0.27349,2.3829,Marine,Clay marl,400
Well-10,3.0,0.0,1808.2,89.3342,3.65547,0.27407,2.3805,Marine,Clay marl,400
Well-10,3.0,0.0,1808.3,88.8146,3.698280000000001,0.27607,2.3786,Marine,Clay marl,400
Well-10,3.0,0.0,1808.4,88.38,3.7598,0.27832,2.3778,Marine,Clay marl,400
Well-10,3.0,0.0,1808.5,87.9767,3.83049,0.27891,2.3774,Marine,Clay marl,400
Well-10,3.0,0.0,1808.6,87.7617,3.89693,0.27717,2.3768,Marine,Clay marl,400
Well-10,3.0,0.0,1808.7,87.7802,3.94211,0.27452,2.3766,Marine,Clay marl,400
Well-10,3.0,0.0,1808.8,87.9631,3.949780000000001,0.27225,2.3772,Marine,Clay marl,400
Well-10,3.0,0.0,1808.9,87.8565,3.90074,0.27142,2.3783,Marine,Clay marl,400
Well-10,3.0,0.0,1809.0,87.5101,3.78949,0.27208000000000004,2.3808,Marine,Clay marl,400
Well-10,3.0,0.0,1809.1,87.2322,3.626230000000001,0.2737,2.3839,Marine,Clay marl,400
Well-10,3.0,0.0,1809.2,87.1678,3.4354,0.27551,2.385,Marine,Clay marl,400
Well-10,3.0,0.0,1809.3,87.2933,3.25345,0.27639,2.3817,Marine,Clay marl,400
Well-10,3.0,0.0,1809.4,87.4829,3.1133,0.27571,2.3732,Marine,Clay marl,400
Well-10,3.0,0.0,1809.5,87.9096,3.03906,0.27361,2.3607,Marine,Sandy marl,1300
Well-10,3.0,0.0,1809.6,88.5587,3.04191,0.27109,2.3480000000000003,Marine,Sandy marl,1300
Well-10,3.0,0.0,1809.7,89.3776,3.11521,0.26879000000000003,2.3379,Marine,Sandy marl,1300
Well-10,3.0,0.0,1809.8,90.0111,3.2406,0.26693,2.332,Marine,Sandstone,600
Well-10,3.0,0.0,1809.9,90.3017,3.39227,0.26559,2.3313,Marine,Sandstone,600
Well-10,3.0,0.0,1810.0,90.4697,3.5448699999999995,0.26433,2.3362,Marine,Clay marl,400
Well-10,3.0,0.0,1810.1,90.1923,3.67201,0.26304,2.3449,Marine,Clay marl,400
Well-10,3.0,0.0,1810.2,89.3547,3.75803,0.26191,2.3557,Marine,Sandstone,600
Well-10,3.0,0.0,1810.3,88.1851,3.79863,0.26135,2.3663,Marine,Clay marl,400
Well-10,3.0,0.0,1810.4,87.0092,3.79807,0.26134,2.3748,Marine,Clay marl,400
Well-10,3.0,0.0,1810.5,86.2819,3.76684,0.26143,2.3806,Marine,Clay marl,400
Well-10,3.0,0.0,1810.6,85.9285,3.7171,0.2616,2.3835,Marine,Clay marl,400
Well-10,3.0,0.0,1810.7,86.1458,3.66562,0.26112,2.3837,Marine,Clay marl,400
Well-10,3.0,0.0,1810.8,86.6822,3.62677,0.25991,2.382,Marine,Clay marl,400
Well-10,3.0,0.0,1810.9,87.4603,3.60806,0.25804,2.3796,Marine,Clay marl,400
Well-10,3.0,0.0,1811.0,88.2002,3.60955,0.2563,2.3773,Marine,Clay marl,400
Well-10,3.0,0.0,1811.1,88.5801,3.62893,0.25577,2.3749,Marine,Clay marl,400
Well-10,3.0,0.0,1811.2,88.6697,3.66241,0.25697,2.3731,Marine,Clay marl,400
Well-10,3.0,0.0,1811.3,88.5387,3.70233,0.2596,2.3719,Marine,Clay marl,400
Well-10,3.0,0.0,1811.4,88.1908,3.7406,0.26273,2.3711,Marine,Clay marl,400
Well-10,3.0,0.0,1811.5,87.8536,3.77146,0.26573,2.371,Marine,Clay marl,400
Well-10,3.0,0.0,1811.6,87.4819,3.78963,0.26843,2.3711,Marine,Clay marl,400
Well-10,3.0,0.0,1811.7,87.2998,3.79137,0.26963000000000004,2.3711,Marine,Clay marl,400
Well-10,3.0,0.0,1811.8,86.9954,3.77458,0.2698,2.3705,Marine,Clay marl,400
Well-10,3.0,0.0,1811.9,86.758,3.73987,0.26929000000000003,2.3692,Marine,Clay marl,400
Well-10,3.0,0.0,1812.0,86.667,3.69474,0.26864,2.3674,Marine,Clay marl,400
Well-10,3.0,0.0,1812.1,86.60600000000002,3.65023,0.26793,2.3657,Marine,Clay marl,400
Well-10,3.0,0.0,1812.2,86.4997,3.61711,0.26735,2.3649,Marine,Clay marl,400
Well-10,3.0,0.0,1812.3,86.2803,3.6093,0.26718000000000003,2.3655,Marine,Clay marl,400
Well-10,3.0,0.0,1812.4,86.0366,3.63521,0.26694,2.3669,Marine,Clay marl,400
Well-10,3.0,0.0,1812.5,85.9469,3.69064,0.26613000000000003,2.3676,Marine,Clay marl,400
Well-10,3.0,0.0,1812.6,86.1018,3.762280000000001,0.26465,2.3667,Marine,Clay marl,400
Well-10,3.0,0.0,1812.7,86.3547,3.83197,0.26374000000000003,2.3645,Marine,Sandstone,600
Well-10,3.0,0.0,1812.8,86.6893,3.87755,0.26371999999999995,2.362,Marine,Sandstone,600
Well-10,3.0,0.0,1812.9,87.1034,3.88422,0.26391,2.3603,Marine,Sandstone,600
Well-10,3.0,0.0,1813.0,87.4246,3.851080000000001,0.26405,2.3603,Marine,Sandstone,600
Well-10,3.0,0.0,1813.1,87.6475,3.78738,0.26338,2.3616,Marine,Clay marl,400
Well-10,3.0,0.0,1813.2,87.96600000000002,3.7201,0.26142,2.3639,Marine,Sandstone,600
Well-10,3.0,0.0,1813.3,88.3037,3.68325,0.25827,2.3664,Marine,Clay marl,400
Well-10,3.0,0.0,1813.4,88.51799999999999,3.70356,0.25468,2.3683,Marine,Clay marl,400
Well-10,3.0,0.0,1813.5,88.3918,3.7981,0.2513,2.3696,Marine,Sandstone,600
Well-10,3.0,0.0,1813.6,87.85,3.96233,0.24851,2.3707,Marine,Sandstone,600
Well-10,3.0,0.0,1813.7,86.7828,4.16664,0.24634,2.3716,Marine,Sandy marl,1300
Well-10,3.0,0.0,1813.8,85.7511,4.371580000000002,0.24469,2.3737,Marine,Sandy marl,1300
Well-10,3.0,0.0,1813.9,84.6334,4.54089,0.24404,2.3778,Marine,Sandy marl,1300
Well-10,3.0,0.0,1814.0,83.8095,4.6475,0.24437,2.3845,Marine,Sandy marl,1300
Well-10,3.0,0.0,1814.1,83.2164,4.67942,0.24548000000000006,2.392,Marine,Sandy marl,1300
Well-10,3.0,0.0,1814.2,82.8277,4.63645,0.24703000000000006,2.3972,Marine,Sandy marl,1300
Well-10,3.0,0.0,1814.3,82.7169,4.52746,0.2486,2.3978,Marine,Sandstone,600
Well-10,3.0,0.0,1814.4,83.04700000000003,4.37465,0.2493,2.3929,Marine,Sandy marl,1300
Well-10,3.0,0.0,1814.5,83.8165,4.2063,0.2491,2.3836,Marine,Clay marl,400
Well-10,3.0,0.0,1814.6,85.0235,4.04663,0.24856,2.3729,Marine,Sandstone,600
Well-10,3.0,0.0,1814.7,86.535,3.91578,0.24858,2.3633,Marine,Sandstone,600
Well-10,3.0,0.0,1814.8,88.0703,3.82591,0.25016,2.3565,Marine,Sandstone,600
Well-10,3.0,0.0,1814.9,89.3874,3.77573,0.25323,2.3532,Marine,Sandstone,600
Well-10,3.0,0.0,1815.0,90.3666,3.75562,0.25733,2.3531,Marine,Sandstone,600
Well-10,3.0,0.0,1815.1,90.6999,3.75083,0.26143,2.3543,Marine,Sandstone,600
Well-10,3.0,0.0,1815.2,90.4613,3.74445,0.26442,2.356,Marine,Clay marl,400
Well-10,3.0,0.0,1815.3,89.4476,3.72598,0.26647,2.3584,Marine,Clay marl,400
Well-10,3.0,0.0,1815.4,87.9057,3.6909,0.26801,2.3618,Marine,Clay marl,400
Well-10,3.0,0.0,1815.5,86.2288,3.63732,0.27015,2.3669,Marine,Clay marl,400
Well-10,3.0,0.0,1815.6,85.0557,3.5674300000000003,0.27332,2.3729,Marine,Clay marl,400
Well-10,3.0,0.0,1815.7,84.6647,3.48851,0.27726,2.3782,Marine,Clay marl,400
Well-10,3.0,0.0,1815.8,85.2572,3.41028,0.28057,2.3819,Marine,Clay marl,400
Well-10,3.0,0.0,1815.9,86.6706,3.34031,0.28165,2.3821,Marine,Clay marl,400
Well-10,3.0,0.0,1816.0,88.2458,3.2844800000000003,0.28005,2.3782,Marine,Clay marl,400
Well-10,3.0,0.0,1816.1,89.5202,3.24425,0.27705,2.3703,Marine,Clay marl,400
Well-10,3.0,0.0,1816.2,90.2535,3.22059,0.27381,2.3588,Marine,Clay marl,400
Well-10,3.0,0.0,1816.3,90.0734,3.21314,0.27149,2.346,Marine,Clay marl,400
Well-10,3.0,0.0,1816.4,89.2763,3.21741,0.27093,2.3356,Marine,Sandstone,600
Well-10,3.0,0.0,1816.5,88.0874,3.22945,0.27185,2.3307,Marine,Sandstone,600
Well-10,3.0,0.0,1816.6,86.81299999999997,3.24738,0.27297,2.3327,Marine,Sandstone,600
Well-10,3.0,0.0,1816.7,85.62100000000002,3.2696,0.27287,2.3408,Marine,Sandstone,600
Well-10,3.0,0.0,1816.8,84.9047,3.29391,0.27078,2.351,Marine,Marly sandstone,1200
Well-10,3.0,0.0,1816.9,84.4516,3.3193300000000003,0.26642,2.3592,Marine,Sandy marl,1300
Well-10,3.0,0.0,1817.0,84.4219,3.34593,0.26077,2.3633,Marine,Sandy marl,1300
Well-10,3.0,0.0,1817.1,84.7407,3.37219,0.25545,2.3624,Marine,Sandstone,600
Well-10,3.0,0.0,1817.2,85.4027,3.3959,0.2514,2.358,Marine,Sandstone,600
Well-10,3.0,0.0,1817.3,86.0378,3.41255,0.24978000000000006,2.3532,Marine,Sandstone,600
Well-10,3.0,0.0,1817.4,86.6797,3.4186,0.25066,2.3503,Marine,Sandstone,600
Well-10,3.0,0.0,1817.5,86.9622,3.41501,0.25279,2.3497,Marine,Sandstone,600
Well-10,3.0,0.0,1817.6,86.698,3.4017699999999995,0.25435,2.3511,Marine,Sandstone,600
Well-10,3.0,0.0,1817.7,86.3714,3.3815800000000005,0.25356,2.3536,Marine,Sandstone,600
Well-10,3.0,0.0,1817.8,85.9433,3.35881,0.24879,2.3564,Marine,Sandstone,600
Well-10,3.0,0.0,1817.9,85.181,3.33607,0.23981,2.3609,Marine,Sandstone,600
Well-10,3.0,0.0,1818.0,84.1036,3.3147300000000004,0.22936,2.3677,Marine,Sandy marl,1300
Well-10,3.0,0.0,1818.1,82.6468,3.29609,0.21999,2.3766,Marine,Sandy marl,1300
Well-10,3.0,0.0,1818.2,80.9648,3.2823800000000003,0.2132,2.3876,Marine,Sandy marl,1300
Well-10,3.0,0.0,1818.3,79.1396,3.27453,0.20991,2.3997,Marine,Sandy marl,1300
Well-10,3.0,0.0,1818.4,77.4837,3.2758,0.21058,2.4107,Marine,Sandy marl,1300
Well-10,3.0,0.0,1818.5,76.2351,3.2863900000000004,0.21539,2.4176,Marine,Clay marl,400
Well-10,3.0,0.0,1818.6,75.7754,3.3055800000000004,0.22415,2.4183,Marine,Sandy marl,1300
Well-10,3.0,0.0,1818.7,76.0308,3.33427,0.23567,2.4127,Marine,Sandy marl,1300
Well-10,3.0,0.0,1818.8,76.5222,3.37171,0.24743,2.4025,Marine,Clay marl,400
Well-10,3.0,0.0,1818.9,77.1633,3.4167400000000003,0.25719000000000003,2.3896,Marine,Clay marl,400
Well-10,3.0,0.0,1819.0,78.1922,3.46461,0.26397,2.3758,Marine,Clay marl,400
Well-10,3.0,0.0,1819.1,79.3076,3.5103699999999995,0.2672,2.364,Marine,Clay marl,400
Well-10,3.0,0.0,1819.2,80.7242,3.5499400000000003,0.26818000000000003,2.3566,Marine,Clay marl,400
Well-10,3.0,0.0,1819.3,82.5854,3.58251,0.26872,2.3553,Marine,Clay marl,400
Well-10,3.0,0.0,1819.4,84.8944,3.61015,0.26949,2.3599,Marine,Clay marl,400
Well-10,3.0,0.0,1819.5,87.2304,3.63249,0.27059,2.3691,Marine,Clay marl,400
Well-10,3.0,0.0,1819.6,89.0372,3.64996,0.27169,2.3804,Marine,Clay marl,400
Well-10,3.0,0.0,1819.7,89.8545,3.66251,0.27233,2.3911,Marine,Clay marl,400
Well-10,3.0,0.0,1819.8,89.9025,3.67027,0.27287,2.3983,Marine,Clay marl,400
Well-10,3.0,0.0,1819.9,89.2362,3.67534,0.2736,2.4003,Marine,Clay marl,400
Well-10,3.0,0.0,1820.0,88.2874,3.6797,0.27359,2.3979,Marine,Clay marl,400
Well-10,3.0,0.0,1820.1,87.2831,3.68673,0.27289,2.3921,Marine,Clay marl,400
Well-10,3.0,0.0,1820.2,86.8102,3.69863,0.27178,2.3851,Marine,Clay marl,400
Well-10,3.0,0.0,1820.3,86.5541,3.71535,0.27025,2.38,Marine,Clay marl,400
Well-10,3.0,0.0,1820.4,86.3393,3.73488,0.26772,2.3779,Marine,Clay marl,400
Well-10,3.0,0.0,1820.5,85.7598,3.75378,0.26449,2.3795,Marine,Clay marl,400
Well-10,3.0,0.0,1820.6,84.7472,3.77221,0.26127,2.3849,Marine,Clay marl,400
Well-10,3.0,0.0,1820.7,83.71600000000002,3.787830000000001,0.25877,2.3931,Marine,Clay marl,400
Well-10,3.0,0.0,1820.8,82.9031,3.79817,0.25697,2.4021,Marine,Clay marl,400
Well-10,3.0,0.0,1820.9,82.5481,3.80015,0.25599,2.4105,Marine,Clay marl,400
Well-10,3.0,0.0,1821.0,83.1699,3.7851,0.25602,2.4151,Marine,Clay marl,400
Well-10,3.0,0.0,1821.1,84.3895,3.74736,0.25685,2.4132,Marine,Clay marl,400
Well-10,3.0,0.0,1821.2,86.2411,3.68171,0.25825,2.4044,Marine,Clay marl,400
Well-10,3.0,0.0,1821.3,88.0209,3.58736,0.26068,2.3885,Marine,Clay marl,400
Well-10,3.0,0.0,1821.4,89.2306,3.47356,0.26451,2.367,Marine,Clay marl,400
Well-10,3.0,0.0,1821.5,89.2948,3.3560300000000005,0.26934,2.3448,Marine,Sandstone,600
Well-10,3.0,0.0,1821.6,88.3334,3.252,0.27354,2.3264,Marine,Sandstone,600
